fecha|max|min|estacion
07/22/20|2.1|-7|BASE ESPERANZA
07/21/20|6.9|-2.2|BASE ESPERANZA
07/20/20|4|-4.2|BASE ESPERANZA
07/19/20|0.4|-9.6|BASE ESPERANZA
07/18/20|-6.6|-12.8|BASE ESPERANZA
07/17/20|-0.3|-10.7|BASE ESPERANZA
07/16/20|2.5|-8.2|BASE ESPERANZA
07/15/20|-3.3|-11.7|BASE ESPERANZA
07/14/20|-10.1|-13.3|BASE ESPERANZA
07/13/20|-11.2|-16.7|BASE ESPERANZA
07/12/20|-1.2|-13|BASE ESPERANZA
07/11/20|-5.4|-10.2|BASE ESPERANZA
07/10/20|-5.9|-9|BASE ESPERANZA
07/09/20|1.4|-6.2|BASE ESPERANZA
07/08/20|1.7|-5.7|BASE ESPERANZA
07/07/20|2|-11.2|BASE ESPERANZA
07/06/20|-6.3|-9.6|BASE ESPERANZA
07/05/20|1.4|-13.6|BASE ESPERANZA
07/04/20|-11.3|-17.6|BASE ESPERANZA
07/03/20|-10.1|-16.3|BASE ESPERANZA
07/02/20|-16.3|-19.2|BASE ESPERANZA
07/01/20|-14|-19|BASE ESPERANZA
06/30/20|-9.5|-14.3|BASE ESPERANZA
06/29/20|-10.3|-16.6|BASE ESPERANZA
06/28/20|-9.6|-15.4|BASE ESPERANZA
06/27/20|-8.1|-14.4|BASE ESPERANZA
06/26/20|-3.9|-12.6|BASE ESPERANZA
06/25/20|2.6|-11.8|BASE ESPERANZA
06/24/20|-9.1|-13.4|BASE ESPERANZA
06/23/20|-7.5|-12|BASE ESPERANZA
06/22/20|-2.6|-9.8|BASE ESPERANZA
06/21/20|-1.3|-4.9|BASE ESPERANZA
06/20/20|-2.1|-4.1|BASE ESPERANZA
06/19/20|-2|-7|BASE ESPERANZA
06/18/20|5.4|-6.2|BASE ESPERANZA
06/17/20|5.5|1.8|BASE ESPERANZA
06/16/20|3.6|-6.3|BASE ESPERANZA
06/15/20|4.3|-10.1|BASE ESPERANZA
06/14/20|-8.9|-14.7|BASE ESPERANZA
06/13/20|-11.5|-15.2|BASE ESPERANZA
06/12/20|-11.6|-16.6|BASE ESPERANZA
06/11/20|-14.5|-15.5|BASE ESPERANZA
06/10/20|-15.7|-18.6|BASE ESPERANZA
06/09/20|-9.1|-19.2|BASE ESPERANZA
06/08/20|0.4|-12.3|BASE ESPERANZA
06/07/20|1.4|-1.5|BASE ESPERANZA
06/06/20|-1.5|-19.7|BASE ESPERANZA
06/05/20|-12.4|-16.2|BASE ESPERANZA
06/04/20|-0.3|-12.6|BASE ESPERANZA
06/03/20|-0.7|-10.7|BASE ESPERANZA
06/02/20|0.1|-10.7|BASE ESPERANZA
06/01/20|4.7|0|BASE ESPERANZA
05/31/20|2.1|-5.7|BASE ESPERANZA
05/30/20|3.1|0.9|BASE ESPERANZA
05/29/20|4.4|-4.1|BASE ESPERANZA
05/28/20|5.1|-3.6|BASE ESPERANZA
05/27/20|1.6|-1.2|BASE ESPERANZA
05/26/20|3.5|-0.6|BASE ESPERANZA
05/25/20|3.4|-6.9|BASE ESPERANZA
05/24/20|-1.1|-7|BASE ESPERANZA
05/23/20|-2.6|-7.2|BASE ESPERANZA
05/22/20|2.2|-2.6|BASE ESPERANZA
05/21/20|1.4|-3.9|BASE ESPERANZA
05/20/20|-1|-6.2|BASE ESPERANZA
05/19/20|-2.7|-5.4|BASE ESPERANZA
05/18/20|-1.6|-8.9|BASE ESPERANZA
05/17/20|-8.9|-15.2|BASE ESPERANZA
05/16/20|-13.4|-15.7|BASE ESPERANZA
05/15/20|-11.1|-15.6|BASE ESPERANZA
05/14/20|-12.1|-16.6|BASE ESPERANZA
05/13/20|-14.5|-16.8|BASE ESPERANZA
05/12/20|3.2|-14.7|BASE ESPERANZA
05/11/20|1.9|-0.5|BASE ESPERANZA
05/10/20|3.6|-3.3|BASE ESPERANZA
05/09/20|-2.5|-4.7|BASE ESPERANZA
05/08/20|-2.4|-3.7|BASE ESPERANZA
05/07/20|-1.3|-3.6|BASE ESPERANZA
05/06/20|-3.2|-7.5|BASE ESPERANZA
05/05/20|-6.1|-11.2|BASE ESPERANZA
05/04/20|-7.2|-10.5|BASE ESPERANZA
05/03/20|2|-7.7|BASE ESPERANZA
05/02/20|6.2|-4.5|BASE ESPERANZA
05/01/20|2.7|-5.2|BASE ESPERANZA
04/30/20|2.8|-0.2|BASE ESPERANZA
04/29/20|0.8|-8.1|BASE ESPERANZA
04/28/20|-0.2|-6.3|BASE ESPERANZA
04/27/20|-0.3|-6.7|BASE ESPERANZA
04/26/20|5.6|-5.8|BASE ESPERANZA
04/25/20|-3.5|-11.5|BASE ESPERANZA
04/24/20|-7.4|-13.6|BASE ESPERANZA
04/23/20|-13.1|-15.8|BASE ESPERANZA
04/22/20|-11.8|-14.2|BASE ESPERANZA
04/21/20|-8.5|-13.3|BASE ESPERANZA
04/20/20|-4.8|-8.5|BASE ESPERANZA
04/19/20|-2.7|-7.9|BASE ESPERANZA
04/18/20|5.7|-7.8|BASE ESPERANZA
04/17/20|10.3|0|BASE ESPERANZA
04/16/20|7.5|-5.5|BASE ESPERANZA
04/15/20|0.1|-9.6|BASE ESPERANZA
04/14/20|-9.4|-10.8|BASE ESPERANZA
04/13/20|-8.8|-10.1|BASE ESPERANZA
04/12/20|-7.1|-9.6|BASE ESPERANZA
04/11/20|-2.4|-7.9|BASE ESPERANZA
04/10/20|5|-2.4|BASE ESPERANZA
04/09/20|6.6|3.5|BASE ESPERANZA
04/08/20|7.4|0.8|BASE ESPERANZA
04/07/20|3.4|0.5|BASE ESPERANZA
04/06/20|2.5|-7.8|BASE ESPERANZA
04/05/20|-7.4|-12.4|BASE ESPERANZA
04/04/20|1.9|-9|BASE ESPERANZA
04/03/20|4.4|-0.7|BASE ESPERANZA
04/02/20|8.2|0.6|BASE ESPERANZA
04/01/20|3.9|-8.4|BASE ESPERANZA
03/31/20|2.1|-10.3|BASE ESPERANZA
03/30/20|5.3|1.4|BASE ESPERANZA
03/29/20|4.6|-0.3|BASE ESPERANZA
03/28/20|0.6|-9.1|BASE ESPERANZA
03/27/20|-3.7|-10.1|BASE ESPERANZA
03/26/20|3|-4.2|BASE ESPERANZA
03/25/20|5.1|-5.4|BASE ESPERANZA
03/24/20|-2.1|-10.2|BASE ESPERANZA
03/23/20|-0.5|-9.2|BASE ESPERANZA
03/22/20|-0.7|-7.6|BASE ESPERANZA
03/21/20|-4.9|-10.1|BASE ESPERANZA
03/20/20|-5|-8.7|BASE ESPERANZA
03/19/20|-4.1|-8.4|BASE ESPERANZA
03/18/20|-4.1|-6.8|BASE ESPERANZA
03/17/20|-2.9|-6.2|BASE ESPERANZA
03/16/20|1|-3|BASE ESPERANZA
03/15/20|5.1|-0.3|BASE ESPERANZA
03/14/20|6.2|0.7|BASE ESPERANZA
03/13/20|3.6|1.2|BASE ESPERANZA
03/12/20|3.4|-1.7|BASE ESPERANZA
03/11/20|1.1|-5.2|BASE ESPERANZA
03/10/20|-0.8|-3.2|BASE ESPERANZA
03/09/20|2.1|-4.7|BASE ESPERANZA
03/08/20|-0.6|-3.8|BASE ESPERANZA
03/07/20|6.7|-2.3|BASE ESPERANZA
03/06/20|8|3.6|BASE ESPERANZA
03/05/20|12.9|0.4|BASE ESPERANZA
03/04/20|6.4|-1.4|BASE ESPERANZA
03/03/20|5.9|-2|BASE ESPERANZA
03/02/20|3.7|-3.2|BASE ESPERANZA
03/01/20|3.3|-0.1|BASE ESPERANZA
02/29/20|3.8|-4|BASE ESPERANZA
02/28/20|1.2|-4.1|BASE ESPERANZA
02/27/20|-0.7|-4.9|BASE ESPERANZA
02/26/20|6.1|-5.8|BASE ESPERANZA
02/25/20|3.2|-2.9|BASE ESPERANZA
02/24/20|-0.3|-1.5|BASE ESPERANZA
02/23/20|0.3|-0.8|BASE ESPERANZA
02/22/20|4.4|-0.2|BASE ESPERANZA
02/21/20|9.7|1.5|BASE ESPERANZA
02/20/20|6.4|-2.7|BASE ESPERANZA
02/19/20|2.6|-0.5|BASE ESPERANZA
02/18/20|0.7|-0.8|BASE ESPERANZA
02/17/20|0.8|-1|BASE ESPERANZA
02/16/20|2|-0.5|BASE ESPERANZA
02/15/20|2.7|1.9|BASE ESPERANZA
02/14/20|4.8|1.1|BASE ESPERANZA
02/13/20|6.6|1.4|BASE ESPERANZA
02/12/20|9.4|0|BASE ESPERANZA
02/11/20|7.7|5|BASE ESPERANZA
02/10/20|16.3|1.7|BASE ESPERANZA
02/09/20|8.5|1.1|BASE ESPERANZA
02/08/20|4.1|0.1|BASE ESPERANZA
02/07/20|12.3|1.6|BASE ESPERANZA
02/06/20|18.4|-0.9|BASE ESPERANZA
02/05/20|1.7|-1.6|BASE ESPERANZA
02/04/20|4.1|-0.2|BASE ESPERANZA
02/03/20|6.7|0.3|BASE ESPERANZA
02/02/20|2.5|0.1|BASE ESPERANZA
02/01/20|1.7|0.4|BASE ESPERANZA
01/31/20|3.9|-0.3|BASE ESPERANZA
01/30/20|0.7|-0.4|BASE ESPERANZA
01/29/20|2.8|-0.1|BASE ESPERANZA
01/28/20|2.7|0.4|BASE ESPERANZA
01/27/20|1.2|-1.7|BASE ESPERANZA
01/26/20|1.2|-1.2|BASE ESPERANZA
01/25/20|1.4|-1.4|BASE ESPERANZA
01/24/20|2.4|-0.6|BASE ESPERANZA
01/23/20|4.5|-1.1|BASE ESPERANZA
01/22/20|3.4|-0.9|BASE ESPERANZA
01/21/20|4.3|-1.9|BASE ESPERANZA
01/20/20|3.7|-2.4|BASE ESPERANZA
01/19/20|1.7|-1.6|BASE ESPERANZA
01/18/20|1.8|-1.9|BASE ESPERANZA
01/17/20|4.1|-0.4|BASE ESPERANZA
01/16/20|1.6|-1.5|BASE ESPERANZA
01/15/20|3.1|0.3|BASE ESPERANZA
01/14/20|4.4|0.8|BASE ESPERANZA
01/13/20|6.9|-0.5|BASE ESPERANZA
01/12/20|10.4|2.3|BASE ESPERANZA
01/11/20|6.9|2.9|BASE ESPERANZA
01/10/20|5.8|0.5|BASE ESPERANZA
01/09/20|4.5|0.1|BASE ESPERANZA
01/08/20|3.2|1|BASE ESPERANZA
01/07/20|5.7|1.1|BASE ESPERANZA
01/06/20|7.2|1.1|BASE ESPERANZA
01/05/20|7.2|2.2|BASE ESPERANZA
01/04/20|6.1|-1.5|BASE ESPERANZA
01/03/20|5.3|0.2|BASE ESPERANZA
01/02/20|5.7|0.4|BASE ESPERANZA
01/01/20|2|-2.2|BASE ESPERANZA
12/31/19|4.1|0.7|BASE ESPERANZA
12/30/19|4.9|-1.3|BASE ESPERANZA
12/29/19|0.7|-1.5|BASE ESPERANZA
12/28/19|4.6|-0.8|BASE ESPERANZA
12/27/19|2.6|-1|BASE ESPERANZA
12/26/19|1.6|-2.1|BASE ESPERANZA
12/25/19|2.7|-1.8|BASE ESPERANZA
12/24/19|0.6|-1.8|BASE ESPERANZA
12/23/19|0.7|-2.9|BASE ESPERANZA
12/22/19|2.4|-1.9|BASE ESPERANZA
12/21/19|3.1|-2.7|BASE ESPERANZA
12/20/19|3.8|-1.2|BASE ESPERANZA
12/19/19|2.2|-2.3|BASE ESPERANZA
12/18/19|1.8|-3.4|BASE ESPERANZA
12/17/19|4.7|-1.7|BASE ESPERANZA
12/16/19|2.6|-0.9|BASE ESPERANZA
12/15/19|2.9|-1.8|BASE ESPERANZA
12/14/19|1.5|-2.4|BASE ESPERANZA
12/13/19|1.7|-2.2|BASE ESPERANZA
12/12/19|1.5|-2.3|BASE ESPERANZA
12/11/19|0.7|-3.4|BASE ESPERANZA
12/10/19|-1|-2.9|BASE ESPERANZA
12/09/19|1.4|-1.5|BASE ESPERANZA
12/08/19|2|-1.3|BASE ESPERANZA
12/07/19|1.5|-1.8|BASE ESPERANZA
12/06/19|1.1|-3.1|BASE ESPERANZA
12/05/19|-0.4|-4|BASE ESPERANZA
12/04/19|-0.8|-2.8|BASE ESPERANZA
12/03/19|1.2|-1.6|BASE ESPERANZA
12/02/19|8.2|-2.2|BASE ESPERANZA
12/01/19|3|-3.6|BASE ESPERANZA
11/30/19|6.4|0.3|BASE ESPERANZA
11/29/19|3.2|1.2|BASE ESPERANZA
11/28/19|3.7|0.4|BASE ESPERANZA
11/27/19|4|0.6|BASE ESPERANZA
11/26/19|7.2|0.8|BASE ESPERANZA
11/25/19|6.1|0.6|BASE ESPERANZA
11/24/19|10|1|BASE ESPERANZA
11/23/19|10.2|1.2|BASE ESPERANZA
11/22/19|5.2|-3.4|BASE ESPERANZA
11/21/19|0.2|-4.2|BASE ESPERANZA
11/20/19|2.5|-3.8|BASE ESPERANZA
11/19/19|3.7|-3|BASE ESPERANZA
11/18/19|3.8|-2|BASE ESPERANZA
11/17/19|2.9|-1|BASE ESPERANZA
11/16/19|8.6|1|BASE ESPERANZA
11/15/19|4.2|-1.4|BASE ESPERANZA
11/14/19|7.6|0|BASE ESPERANZA
11/13/19|4.8|0.4|BASE ESPERANZA
11/12/19|3.3|-3.2|BASE ESPERANZA
11/11/19|6.5|-2.4|BASE ESPERANZA
11/10/19|6.4|-0.8|BASE ESPERANZA
11/09/19|3.3|-8.4|BASE ESPERANZA
11/08/19|-1.4|-7.6|BASE ESPERANZA
11/07/19|-3.2|-6.6|BASE ESPERANZA
11/06/19|-0.8|-5.2|BASE ESPERANZA
11/05/19|3.8|-1.8|BASE ESPERANZA
11/04/19|-0.2|-3.8|BASE ESPERANZA
11/03/19|-2.6|-4.2|BASE ESPERANZA
11/02/19|-0.2|-6.4|BASE ESPERANZA
11/01/19|1.1|-4|BASE ESPERANZA
10/31/19|1.9|-0.8|BASE ESPERANZA
10/29/20|-5.4|-9.2|BASE MARAMBIO
10/28/20|-3.4|-7.5|BASE MARAMBIO
10/27/20|-0.7|-4.9|BASE MARAMBIO
10/26/20|3.7|-1.4|BASE MARAMBIO
10/25/20|6.1|-0.4|BASE MARAMBIO
10/24/20|8|-6.4|BASE MARAMBIO
10/23/20|3.1|-5.9|BASE MARAMBIO
10/22/20|3.3|-4.1|BASE MARAMBIO
10/21/20|-1.3|-11.9|BASE MARAMBIO
10/20/20|-4.4|-19.9|BASE MARAMBIO
10/19/20|-8.9|-19.9|BASE MARAMBIO
10/18/20|-12.9|-18.9|BASE MARAMBIO
10/17/20|-13.4|-20.9|BASE MARAMBIO
10/16/20|-11.4|-18.9|BASE MARAMBIO
10/15/20|-11.9|-18.7|BASE MARAMBIO
10/14/20|-9.5|-20.5|BASE MARAMBIO
10/13/20|-13.4|-20.4|BASE MARAMBIO
10/12/20|-14.9|-20.1|BASE MARAMBIO
10/11/20|-3.6|-20.5|BASE MARAMBIO
10/10/20|-0.2|-19.1|BASE MARAMBIO
10/09/20|-1.4|-17.2|BASE MARAMBIO
10/08/20|-12.1|-20.3|BASE MARAMBIO
10/07/20|-14.9|-19.9|BASE MARAMBIO
10/06/20|-16.9|-20.3|BASE MARAMBIO
10/05/20|-12.4|-18.9|BASE MARAMBIO
10/04/20|-7.9|-12.8|BASE MARAMBIO
10/03/20|0.5|-9.3|BASE MARAMBIO
10/02/20|-3.7|-21.9|BASE MARAMBIO
10/01/20|-5.4|-24.8|BASE MARAMBIO
09/30/20|-18.4|-23.9|BASE MARAMBIO
09/29/20|-14.7|-19.8|BASE MARAMBIO
09/28/20|-16.9|-19.9|BASE MARAMBIO
09/27/20|-14.9|-20.2|BASE MARAMBIO
09/26/20|-16.1|-20.3|BASE MARAMBIO
09/25/20|-16.4|-22.9|BASE MARAMBIO
09/24/20|-16.1|-22.9|BASE MARAMBIO
09/23/20|-9.4|-17.9|BASE MARAMBIO
09/22/20|-5.6|-13.3|BASE MARAMBIO
09/21/20|-4.4|-11.9|BASE MARAMBIO
09/20/20|-7.9|-19.9|BASE MARAMBIO
09/19/20|-13.2|-16.4|BASE MARAMBIO
09/18/20|-11.5|-16.5|BASE MARAMBIO
09/17/20|-0.3|-11.9|BASE MARAMBIO
09/16/20|1.9|-14.3|BASE MARAMBIO
09/15/20|-1.4|-20.9|BASE MARAMBIO
09/14/20|0.4|-3.9|BASE MARAMBIO
09/13/20|-1.5|-18.9|BASE MARAMBIO
09/12/20|-15.9|-22.9|BASE MARAMBIO
09/11/20|-1.4|-20.4|BASE MARAMBIO
09/10/20|-1.3|-15.9|BASE MARAMBIO
09/09/20|-3.9|-12.5|BASE MARAMBIO
09/08/20|-5.1|-13.4|BASE MARAMBIO
09/07/20|-3|-13.5|BASE MARAMBIO
09/06/20|-1.9|-10.3|BASE MARAMBIO
09/05/20|-1.3|-9.4|BASE MARAMBIO
09/04/20|-2.9|-24.7|BASE MARAMBIO
09/03/20|-23.3|-33.9|BASE MARAMBIO
09/02/20|-17.7|-31.1|BASE MARAMBIO
09/01/20|-20.1|-27.9|BASE MARAMBIO
08/31/20|-7.3|-27.9|BASE MARAMBIO
08/30/20|-26.2|-32.5|BASE MARAMBIO
08/29/20|-27.9|-30.9|BASE MARAMBIO
08/28/20|-24.1|-28.3|BASE MARAMBIO
08/27/20|-11.5|-25.1|BASE MARAMBIO
08/26/20|-10.9|-22.3|BASE MARAMBIO
08/25/20|-8.4|-20.4|BASE MARAMBIO
08/24/20|-15.5|-23.5|BASE MARAMBIO
08/23/20|-23.4|-25.3|BASE MARAMBIO
08/22/20|-24.4|-27.5|BASE MARAMBIO
08/21/20|-17.9|-26.4|BASE MARAMBIO
08/20/20|-25.3|-31.3|BASE MARAMBIO
08/19/20|-10.4|-26.3|BASE MARAMBIO
08/18/20|-11.4|-29.4|BASE MARAMBIO
08/17/20|-21.3|-29.2|BASE MARAMBIO
08/16/20|-22.9|-25.9|BASE MARAMBIO
08/15/20|-25.3|-28.5|BASE MARAMBIO
08/14/20|-23.3|-28.2|BASE MARAMBIO
08/13/20|-26.3|-29.3|BASE MARAMBIO
08/12/20|-25.5|-28.2|BASE MARAMBIO
08/11/20|-24.9|-27.1|BASE MARAMBIO
08/10/20|-23.4|-27.4|BASE MARAMBIO
08/09/20|-13.4|-27.4|BASE MARAMBIO
08/08/20|-23.4|-27.1|BASE MARAMBIO
08/07/20|-22.3|-24.2|BASE MARAMBIO
08/06/20|-1.9|-23.9|BASE MARAMBIO
08/05/20|0.1|-22.9|BASE MARAMBIO
08/04/20|-12.4|-22.7|BASE MARAMBIO
08/03/20|-15.9|-21.4|BASE MARAMBIO
08/02/20|-1.3|-19.4|BASE MARAMBIO
08/01/20|-2.2|-7.4|BASE MARAMBIO
07/31/20|-0.3|-17.9|BASE MARAMBIO
07/30/20|-16.6|-20.9|BASE MARAMBIO
07/29/20|-9.9|-20.9|BASE MARAMBIO
07/28/20|-17.4|-23.4|BASE MARAMBIO
07/27/20|-8.2|-20.5|BASE MARAMBIO
07/26/20|-20.2|-25.9|BASE MARAMBIO
07/25/20|-19.2|-24.9|BASE MARAMBIO
07/24/20|-9.4|-23.3|BASE MARAMBIO
07/23/20|-4.5|-13.2|BASE MARAMBIO
07/22/20|-7.3|-11.6|BASE MARAMBIO
07/21/20|2.4|-8.4|BASE MARAMBIO
07/20/20|5.3|-6.3|BASE MARAMBIO
07/19/20|2.1|-9.1|BASE MARAMBIO
07/18/20|-5.1|-16.7|BASE MARAMBIO
07/17/20|-0.9|-16.4|BASE MARAMBIO
07/16/20|-3.7|-14.7|BASE MARAMBIO
07/15/20|-0.1|-13.1|BASE MARAMBIO
07/14/20|-3.9|-20.1|BASE MARAMBIO
07/13/20|-5.9|-18.9|BASE MARAMBIO
07/12/20|-3.4|-18.9|BASE MARAMBIO
07/11/20|-9.4|-15.1|BASE MARAMBIO
07/10/20|-10.4|-15.9|BASE MARAMBIO
07/09/20|-3.4|-14.5|BASE MARAMBIO
07/08/20|-3.4|-9.9|BASE MARAMBIO
07/07/20|1.9|-8.1|BASE MARAMBIO
07/06/20|2.1|-5.9|BASE MARAMBIO
07/05/20|-2.9|-13.4|BASE MARAMBIO
07/04/20|-5.9|-18.9|BASE MARAMBIO
07/03/20|-13.5|-21.1|BASE MARAMBIO
07/02/20|-18.1|-23.4|BASE MARAMBIO
07/01/20|-19.3|-26.2|BASE MARAMBIO
06/30/20|-10|-24.5|BASE MARAMBIO
06/29/20|-10.5|-22.7|BASE MARAMBIO
06/28/20|-17.2|-23|BASE MARAMBIO
06/27/20|-16|-20.9|BASE MARAMBIO
06/26/20|-4.5|-18.5|BASE MARAMBIO
06/25/20|2.2|-10|BASE MARAMBIO
06/24/20|-9.2|-15.1|BASE MARAMBIO
06/23/20|-9|-14.9|BASE MARAMBIO
06/22/20|-3.7|-12.5|BASE MARAMBIO
06/21/20|-3|-7.4|BASE MARAMBIO
06/20/20|-5.5|-8.9|BASE MARAMBIO
06/19/20|-3.2|-7.5|BASE MARAMBIO
06/18/20|5|-5.3|BASE MARAMBIO
06/17/20|3.7|-3.3|BASE MARAMBIO
06/16/20|-1|-5.9|BASE MARAMBIO
06/15/20|0.5|-10.4|BASE MARAMBIO
06/14/20|-4.5|-12.9|BASE MARAMBIO
06/13/20|-12|-21.6|BASE MARAMBIO
06/12/20|-19.8|-22.9|BASE MARAMBIO
06/11/20|-19.1|-21.2|BASE MARAMBIO
06/10/20|-20|-23.5|BASE MARAMBIO
06/09/20|-18.5|-22.9|BASE MARAMBIO
06/08/20|-12.8|-22.5|BASE MARAMBIO
06/07/20|-2|-17.9|BASE MARAMBIO
06/06/20|-13|-24.4|BASE MARAMBIO
06/05/20|-20|-23.9|BASE MARAMBIO
06/04/20|-1.6|-22.4|BASE MARAMBIO
06/03/20|-2.4|-19.5|BASE MARAMBIO
06/02/20|-5.8|-17.3|BASE MARAMBIO
06/01/20|1.5|-5.9|BASE MARAMBIO
05/31/20|-2|-10.9|BASE MARAMBIO
05/30/20|-1.2|-10.3|BASE MARAMBIO
05/29/20|-1.1|-8.5|BASE MARAMBIO
05/28/20|0.4|-6.5|BASE MARAMBIO
05/27/20|0|-6.1|BASE MARAMBIO
05/26/20|-1.6|-6.2|BASE MARAMBIO
05/25/20|-1.5|-7.1|BASE MARAMBIO
05/24/20|-2.2|-11.4|BASE MARAMBIO
05/23/20|-5|-13.1|BASE MARAMBIO
05/22/20|0.6|-7.7|BASE MARAMBIO
05/21/20|-1.5|-8.9|BASE MARAMBIO
05/20/20|-6.2|-10.2|BASE MARAMBIO
05/19/20|-5.6|-10|BASE MARAMBIO
05/18/20|-4.4|-17.4|BASE MARAMBIO
05/17/20|-16.5|-19.5|BASE MARAMBIO
05/16/20|-16.6|-18.4|BASE MARAMBIO
05/15/20|-15.7|-19.9|BASE MARAMBIO
05/14/20|-17|-22.3|BASE MARAMBIO
05/13/20|-21|-23.9|BASE MARAMBIO
05/12/20|0.5|-21.5|BASE MARAMBIO
05/11/20|0.5|-2.1|BASE MARAMBIO
05/10/20|-0.9|-9.9|BASE MARAMBIO
05/09/20|-6.4|-10.5|BASE MARAMBIO
05/08/20|-4|-8.5|BASE MARAMBIO
05/07/20|-1.5|-8.9|BASE MARAMBIO
05/06/20|-2.9|-13.9|BASE MARAMBIO
05/05/20|-12.8|-17.9|BASE MARAMBIO
05/04/20|-13.5|-18.9|BASE MARAMBIO
05/03/20|1.6|-14.9|BASE MARAMBIO
05/02/20|2.4|-7.5|BASE MARAMBIO
05/01/20|-0.5|-11.1|BASE MARAMBIO
04/30/20|4|-1.4|BASE MARAMBIO
04/29/20|2|-10.9|BASE MARAMBIO
04/28/20|-5|-11.9|BASE MARAMBIO
04/27/20|-6.1|-15.8|BASE MARAMBIO
04/26/20|-0.5|-13.7|BASE MARAMBIO
04/25/20|-7|-12.9|BASE MARAMBIO
04/24/20|-8|-18.9|BASE MARAMBIO
04/23/20|-18.7|-22.7|BASE MARAMBIO
04/22/20|-18.3|-22.4|BASE MARAMBIO
04/21/20|-13.8|-18.9|BASE MARAMBIO
04/20/20|-6.1|-14.4|BASE MARAMBIO
04/19/20|-7.1|-14.4|BASE MARAMBIO
04/18/20|3.5|-13.9|BASE MARAMBIO
04/17/20|6.4|-2.6|BASE MARAMBIO
04/16/20|-1|-5.4|BASE MARAMBIO
04/15/20|-1.1|-12.4|BASE MARAMBIO
04/14/20|-11.4|-16.1|BASE MARAMBIO
04/13/20|-10|-15.8|BASE MARAMBIO
04/12/20|-8.2|-13.3|BASE MARAMBIO
04/11/20|-8.8|-12.5|BASE MARAMBIO
04/10/20|2|-9|BASE MARAMBIO
04/09/20|5|0.8|BASE MARAMBIO
04/08/20|8.3|-0.7|BASE MARAMBIO
04/07/20|2.1|-2.9|BASE MARAMBIO
04/06/20|1|-13.4|BASE MARAMBIO
04/05/20|-12.6|-15.9|BASE MARAMBIO
04/04/20|-1.5|-15.5|BASE MARAMBIO
04/03/20|2.5|-9.6|BASE MARAMBIO
04/02/20|5.2|-0.2|BASE MARAMBIO
04/01/20|1.2|-14.3|BASE MARAMBIO
03/31/20|-6|-14.7|BASE MARAMBIO
03/30/20|3.2|-6|BASE MARAMBIO
03/29/20|2.2|-3|BASE MARAMBIO
03/28/20|-1.6|-17.1|BASE MARAMBIO
03/27/20|-4.3|-17.2|BASE MARAMBIO
03/26/20|2|-7.4|BASE MARAMBIO
03/25/20|1.6|-7.4|BASE MARAMBIO
03/24/20|-6.3|-12.4|BASE MARAMBIO
03/23/20|-9.1|-12.7|BASE MARAMBIO
03/22/20|-2.5|-10.8|BASE MARAMBIO
03/21/20|-8|-11.3|BASE MARAMBIO
03/20/20|-6.9|-11.9|BASE MARAMBIO
03/19/20|-7.5|-11.9|BASE MARAMBIO
03/18/20|-5.9|-10.8|BASE MARAMBIO
03/17/20|-6.8|-9.7|BASE MARAMBIO
03/16/20|-3.5|-7.1|BASE MARAMBIO
03/15/20|2.1|-3.9|BASE MARAMBIO
03/14/20|3.5|-0.4|BASE MARAMBIO
03/13/20|2.2|-0.6|BASE MARAMBIO
03/12/20|1.2|-2.4|BASE MARAMBIO
03/11/20|-1.2|-6.2|BASE MARAMBIO
03/10/20|-2.8|-7.4|BASE MARAMBIO
03/09/20|-2|-4.8|BASE MARAMBIO
03/08/20|-3|-5.5|BASE MARAMBIO
03/07/20|3.5|-4.9|BASE MARAMBIO
03/06/20|10|1.1|BASE MARAMBIO
03/05/20|12.5|0.6|BASE MARAMBIO
03/04/20|3|-4.4|BASE MARAMBIO
03/03/20|0.8|-7.6|BASE MARAMBIO
03/02/20|-2|-7.4|BASE MARAMBIO
03/01/20|0|-6.4|BASE MARAMBIO
02/29/20|2.5|-5.5|BASE MARAMBIO
02/28/20|-2.5|-6.8|BASE MARAMBIO
02/27/20|-3.7|-6.2|BASE MARAMBIO
02/26/20|-2.5|-6.1|BASE MARAMBIO
02/25/20|-1.6|-5|BASE MARAMBIO
02/24/20|-1|-2.9|BASE MARAMBIO
02/23/20|-1.2|-2.4|BASE MARAMBIO
02/22/20|-1.6|-3.1|BASE MARAMBIO
02/21/20|3.6|-2.1|BASE MARAMBIO
02/20/20|0.5|-2.9|BASE MARAMBIO
02/19/20|-1.2|-2.4|BASE MARAMBIO
02/18/20|-1.5|-2.9|BASE MARAMBIO
02/17/20|-1.2|-3.3|BASE MARAMBIO
02/16/20|-1.6|-4|BASE MARAMBIO
